"yrplot.id","plot.id","state.abbr","COUNTYNM","LAT","LON","STATE","COUNTY","POP2000","POP2010","SQMI","ID","MEASYEAR","Slope","Aspect","Elevation","Conifer_area","radiation","lichen.rich","Parmeliaceae","Physciaceae","Cladoniaceae","Coccocarpiaceae","Collemataceae","Lobariaceae","Caliciaceae","Pannariaceae","Lecideaceae","Nephromataceae","Peltigeraceae","Placynthiaceae","Ramalinaceae","Sphaerophoraceae","Teloschistaceae","Umbilicariaceae","Candelariaceae","Lecanoraceae","genus.rich","tot_abun","parm_abun","phys_abun","tot_abun_log","parm_abun_log","phys_abun_log","S.tree","D.abun.tree","D.area.tree","maxDiam","numTreesBig","numTreesSm","propDead","numDead","numCut","PIE.stems.tree","PIE.ba.tree","wood_moist_pct.rao.pres","bark_moist_pct.rao.pres","wood_SG.rao.pres","bark_SG.rao.pres","LogSeed.rao.pres","wood_moist_pct.rao.stems","bark_moist_pct.rao.stems","wood_SG.rao.stems","bark_SG.rao.stems","LogSeed.rao.stems","wood_moist_pct.stems","bark_moist_pct.stems","wood_SG.stems","bark_SG.stems","LogSeed.stems","wood_moist_pct.rao.ba","bark_moist_pct.rao.ba","wood_SG.rao.ba","bark_SG.rao.ba","LogSeed.rao.ba","wood_moist_pct.ba","bark_moist_pct.ba","wood_SG.ba","bark_SG.ba","LogSeed.ba","diamDist.mean","n.stems","basal.area","light.mean","light.var","lightDist.mean","totalCirc","FORTYPCD","PC1","PC2","PC3","regS_tree","raoQ","fric","feve","fdiv","fdis","pruinose","cilia","isidia","soredia","ascomata","secondary_photo","bullate","macculate","pseudocyphellate","hairy","metabolites","atranorin","usnic_acid","pulvinic_acid","pulvinic_dilactone","parietin","parietinic_acid","ascospore_length_mid","ascospore_width_mid","conidia_length_mid","regS","regParm","regPhys","regFIA","mat","iso","ap","pseas","rh","wetness","rain_lowRH","totalNS","mat_reg_mean","iso_reg_mean","ap_reg_mean","pseas_reg_mean","rh_reg_mean","wetness_reg_mean","rain_lowRH_reg_mean","mat_reg_var","iso_reg_var","ap_reg_var","pseas_reg_var","rh_reg_var","wetness_reg_var","rain_lowRH_reg_var","totalNS_reg","mat_reg_cv","iso_reg_cv","ap_reg_cv","pseas_reg_cv","rh_reg_cv"
"2006_49_17_83702","49_17_83702","UT","Garfield",37.950324,-111.910155,49,17,4735,5172,5208.18,7727,2006,26,246,2851.7088,0.73932761,4129669.165,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,87,43.5,43.5,4.477336814,3.795489189,3.795489189,2,0.529066921135281,0.614555455621734,11.8,53,14,0.119402985074627,8,0,0.470933078864719,0.385444544378266,0.148414404729911,0.00167121553736007,0.00961168781237986,0.00407424173834314,0.033171405281689,0.139786505134663,0.00157406135691107,0.00905292346914109,0.00383739041175416,0.0312430240391504,70.6678485019097,93.9327875587747,0.412055480317117,0.46276671180973,0.316371912464578,0.114411045220584,0.00128832182271126,0.00740954525909777,0.00314078850104517,0.0255714743903748,59.5032001623159,92.3887404479799,0.42393276578477,0.455640340529138,0.540560461061531,2.20986937590711,227.39446366782,23072.7584959623,32.4444444444444,87.0707070707071,10.2222222222222,1293.07953621756,201,0.105318240881417,0.147586352711937,0.0985368713997122,41,325.2828075,189.48548,0.916503803,0.879917331,18.00353126,0.25,0.333333333,0.75,0.333333333,0.5,0,0,0,0,0.25,0.75,0.5,0,0,0,0,0,20,9.375,4.333333333,315.199443318659,93.8319318746326,49.9354515616352,198.414403417145,3.3,4.1,426,25,66.8921087007399,-1.89026291847962,0.794429935833337,184.172836303711,9.342447287,3.989019337,318.3539365,28.64019337,70.52499716,-1.886654374,0.428284392,21.57597769,0.113212717,18191.99524,145.1527052,141.987931,0.534290165,0.304314363,150.6758306,2.30945672233259,0.0283810900463429,57.1439305573029,5.06814682864692,2.01329935083687
"2006_49_17_87551","49_17_87551","UT","Garfield",37.933091,-112.248009,49,17,4735,5172,5208.18,7728,2006,21,222,2566.7208,0.744410396,4371764.554,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,46,23,23,3.850147602,3.17805383,3.17805383,4,0.351077859501091,0.35112000710801,20.5,25,1,0.0384615384615385,1,0,0.648922140498909,0.64887999289199,0.0745263370061811,0.0255799810134093,0.0166282199154172,0.0241059302851969,0.0344864837656001,0.073052106781593,0.0149857143904752,0.0114400558017922,0.0185241885418014,0.0210823266262565,63.9522401847575,66.2739030023095,0.442257736720554,0.434439722863741,1.01309581022831,0.0514918313201176,0.0233136294871533,0.0114111363049648,0.0218275965562071,0.0207691034962153,79.7981015479969,53.6539860171692,0.412900189371027,0.404129922675616,1.17929066857856,5.18266666666667,37.4567474048443,16624.4880099405,25.2083333333333,72.7807971014493,9.65579710144928,816.814089933346,221,-0.0114105788539598,0.164963447916978,-0.167273875609267,41,353.8237925,257.1747275,0.942457963,0.871769311,18.778248,0.5,0.333333333,0.75,0.333333333,0.5,0,0,0,0,0.25,0.5,0.25,0,0,0,0,0,26,12.8125,3.666666667,302.877056426003,89.4996599113925,49.4470620327179,190.108599731758,3.4,4.3,427,24,75.0689814112762,-1.47245939785685,0.379994276396539,194.199783325195,9.655010366,3.989360967,309.1499136,28.71433506,69.78981551,-1.939566572,0.450198719,21.90468799,0.110259958,17543.34863,141.0355063,143.1380438,0.540263797,0.300619162,159.854467,2.26873790494696,0.0276385012316686,56.7470597863366,4.91167585825336,2.05098756536317
"2006_49_19_81771","49_19_81771","UT","Grand",39.386069,-109.667804,49,19,8380,9225,3683.28,7729,2006,9,76,2425.2936,1,3699348.916,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,82.75,52,46.5,4.427836171,3.970291914,3.860729711,2,0.528344671201814,0.511665136146545,14.5,21,0,0.0952380952380952,2,0,0.471655328798186,0.488334863853455,0.000823031443160441,0,0.0311418685121107,0,0.000420109245670437,0.000776374331870167,0,0.0293764564649389,0,0.000396293528795696,30.6666666666667,60,0.568571428571429,0.4,2.30468436686077,0.000803829895485732,0,0.0304153202400076,0,0.000410307982576101,30.9654012386936,60,0.576253174709263,0.4,2.29561905266946,2.56190476190476,21,6823.22157203109,64.4736842105263,163.59649122807,14.5614035087719,503.911461635803,185,-0.197594378646818,-0.038655155951074,-0.0871722487020483,31,362.1450836,414.9972191,0.887898954,0.794153431,18.98820254,0.333333333,0.333333333,0.75,0.333333333,0.5,0,0,0,0.142857143,0.142857143,0.714285714,0.285714286,0,0,0,0,0,22.42857143,10.46428571,4.75,300.913625219428,88.8715411036371,49.6582996210706,197.628004380172,5.6,3.4,386,15,71.3011688987993,-1.73324385715934,0.502696427074101,221.570205688477,6.77188455,3.881901218,352.5784844,29.18707713,78.65802227,-1.415134417,0.072027962,12.66751088,0.077990428,16237.18538,191.160591,84.37752311,0.304137383,0.22498508,172.9219026,1.87060349101787,0.0200907811972046,46.0526835822997,6.54949415279117,1.0727135093782
"2006_49_23_82597","49_23_82597","UT","Juab",39.436228,-111.870885,49,23,8238,10246,3406.15,7730,2006,20,72,1958.34,0.995945036,3361430.774,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,78,52,26,4.369447852,3.970291914,3.295836866,3,0.368638946063267,0.641906871649167,19.8,31,1,0.0625,2,0,0.631361053936733,0.358093128350833,0.0183194481770134,0.00031644317867173,0.0211029945747362,0.0532166390020623,0.00327920159204261,0.0157090803566317,0.000291179079389374,0.0195300175369089,0.0489679443173964,0.00337799356752613,42.2752607691695,61.7198821562226,0.618514212915041,0.465928815988534,2.42507001815967,0.000866878717617575,5.75078027649107e-06,0.0219019699766584,0.000967115800185033,0.000360723055244136,33.5307836469301,60.0243295673361,0.638703949165577,0.400932633414551,2.22445692284276,4.31827956989247,43.4567474048443,18834.9385475396,36.0344827586207,77.4630541871921,9.58128078817734,1003.42469355658,185,-0.199103768093663,-0.0402174017341452,-0.089469739872758,31,317.5523987,197.5347742,0.816891547,0.70472789,17.53225424,0.333333333,0.25,0.666666667,0.4,0.5,0,0,0.142857143,0.285714286,0.166666667,0.833333333,0.333333333,0.142857143,0,0,0,0,21.66666667,10.08333333,5.2,284.959437030568,81.9984373787783,47.3814968279699,186.009392021435,8.7,3.9,340,17,73.2119875270592,-1.7134634461421,0.327994401502057,175.960266113281,7.523906409,3.892427316,325.2920892,24.78262339,75.95044829,-1.598870769,0.163867522,14.99250495,0.080152307,15249.04756,84.72344499,133.0149758,0.465619512,0.30981899,196.7407287,1.99264904891243,0.0205918570837612,46.8780153784324,3.41866329713047,1.75133891629068
"2006_49_37_84009","49_37_84009","UT","San Juan",37.397936,-109.809947,49,37,14413,14746,7933.23,7732,2006,9,61,1793.748,1,3645938.114,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,66,29.5,44.25,4.204692619,3.417726684,3.81220267,2,0.705456936226167,0.84235881056502,24.6,39,0,0.307692307692308,12,0,0.294543063773833,0.15764118943498,0.000823031443160441,0,0.0311418685121107,0,0.000420109245670437,0.000484836405701351,0,0.0183452427263979,0,0.000247480528678969,33.7435897435897,60,0.647692307692308,0.4,2.21131293600977,0.0002594873112844,0,0.00981848238695379,0,0.00013245304236024,34.3961683063736,60,0.66447289930675,0.4,2.19150997291108,4.55438596491228,39,25041.1795925109,38.1481481481481,119.51566951567,11.9088319088319,1282.39812119535,185,-0.19989667257908,-0.0414428139290146,-0.0911402344355507,44,332.5364757,232.1954584,0.862823212,0.888550289,18.17472628,0.25,0.5,1,0,0.5,0,0,0,0,0.2,0.8,0.4,0,0,0,0,0,21.3,9.25,4.5,347.241882562188,103.240804514286,54.6794287495713,213.869969722927,11.5,3.7,248,28,67.8027646262985,-2.14365944682545,0.448347173075816,110.779014587402,8.671249565,4.095343989,358.6181376,34.42043085,73.39783408,-1.672654097,0.349888355,19.51003663,0.158671397,18622.30147,270.142954,103.8501844,0.384339463,0.259169156,108.388034,2.24996829854245,0.0387443392853415,51.9279409419363,7.84833156729646,1.41489439983758
"2006_49_37_86924","49_37_86924","UT","San Juan",37.898197,-109.748216,49,37,14413,14746,7933.23,7733,2006,110,226,2608.4784,1,1664441.208,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,28.8,28.8,6,3.394508394,3.394508394,1.945910149,5,0.236111111111111,0.268656746077557,19.6,12,0,0.166666666666667,2,0,0.763888888888889,0.731343253922443,0.0348669712442892,0.012414065899292,0.0395847750865052,0.00369397917609778,0.00953719318469452,0.0317618285108543,0.0103459339249063,0.0421712802768166,0.0030808309441175,0.00985062667520242,41.9166666666667,60.3333333333333,0.5125,0.398333333333333,1.8874781039508,0.0530969407306625,0.0160192719944361,0.0454396511796749,0.0049989533630325,0.0085883128341522,54.5261970077239,54.8711972347063,0.478864309941179,0.388031414359553,1.77893534155517,4.67121212121212,12,7813.27731543969,33.5,61.3888888888889,8.33333333333333,401.181381863417,221,-0.0924526818506757,0.119094925082517,0.0147732298794099,42,344.7481104,174.7516954,0.878442244,0.700935484,18.29974548,0.2,0.333333333,0.666666667,0.25,0.5,0,0,0,0.2,0.2,0.8,0.2,0,0,0,0.2,0.2,20.3,10.3,3.95,344.121366729852,102.203651649484,54.016431646548,214.135734308988,7.9,3.6,374,25,65.5939204957856,-2.04389187491971,0.772930110602786,197.469436645508,8.029684794,4.040352697,357.9318811,32.7257953,75.0142945,-1.591548324,0.266471365,16.10499862,0.144773725,18438.36928,244.1977017,93.15518136,0.340957482,0.246112733,141.9298231,2.00568254335887,0.0358319522717647,51.513626624527,7.46193329944834,1.24183239982348
"2006_49_41_85194","49_41_85194","UT","Sevier",38.6238,-111.746542,49,41,18842,20802,1918.26,7734,2006,40,278,3015.3864,0.64337194,3264592.899,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,171.5,115,56.5,5.150397236,4.753590191,4.051784948,3,0.647198096848501,0.458081899696202,15.4,83,10,0.344086021505376,32,0,0.352801903151499,0.541918100303798,0.0790707396458538,0.0101349718057918,0.00102524669998718,0.000100598561440572,0.0278272075217441,0.0770363891990139,0.00970936783151537,0.000997932143501232,8.55567073959863e-06,0.0260715682091915,62.8447997066031,71.1997432777102,0.318479170486939,0.500192708420158,0.794504115086691,0.104660779503812,0.0132065322275828,0.00135556242362099,3.05389670511608e-05,0.0355595860288793,78.1579137668291,78.072550828737,0.325720193531331,0.500727536755173,0.433969009630048,2.29426976197473,207.567474048443,29428.6407793895,25.6862745098039,68.0196078431373,9.17647058823529,2006.22106858244,268,0.0178499984796796,0.19114565697254,-0.112481866944265,39,342.8220588,197.5347742,0.842209622,0.708424441,18.25969113,0.285714286,0.25,0.666666667,0.4,0.5,0,0,0.125,0.25,0.142857143,0.857142857,0.285714286,0.125,0,0,0.142857143,0.142857143,20.46428571,9.571428571,4.75,289.780709740307,86.0972534102909,48.280671138938,183.594580605969,2.7,4.1,455,19,67.8828715601044,-1.7910091865407,0.792844178287658,362.331085205078,8.276664379,3.94431896,324.7895277,26.40588638,73.53908957,-1.722430661,0.285734857,17.26391802,0.095402497,16730.25593,113.0108246,137.843404,0.499496314,0.309351557,179.6987345,2.08585454592105,0.024187318005337,51.5110694869858,4.27975879974986,1.87442358623151
"2006_49_45_80863","49_45_80863","UT","Tooele",40.123609,-113.870027,49,45,40735,58218,7286.11,7735,2006,20,234,2004.06,1,4067474.588,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,12,0,6,2.564949357,0,1.945910149,2,0.715360487033939,0.515173406073394,11,5,1,0,0,0,0.284639512966061,0.484826593926606,0.0282350174684225,0.000632886357343459,0.0600730488273741,0,0.00226594558439848,0.0160736032416,0.000360288929034213,0.0341983267212203,0,0.00128995529510156,42.0459861248761,61.3748265609514,0.637036669970268,0.4,2.25796696106394,0.027378174697347,0.000613680273946892,0.058250023299525,0,0.00219718135941389,51.9288310310645,63.3031865426467,0.57677542054229,0.4,2.37688210248857,2.88,17.4567474048443,2413.77331317968,58,57.5,9,146.398217657284,185,-0.198419130966476,-0.0394322032215839,-0.0883399094817655,31,205.0429807,3.075540988,0.739753812,0.698242421,13.99838698,0.4,0.5,0.666666667,0.333333333,0.5,0,0,0.2,0.2,0,1,0.75,0.2,0,0,0,0,19.25,8.9375,5.375,261.227307373573,77.3987729961703,43.2018115441385,177.935732218058,7.3,4.1,272,20,63.2536806921116,-2.33474718052565,0.720263575239387,167.622909545898,7.852016129,3.923499832,298.4294335,24.94602749,76.5941747,-1.611346494,0.085873552,13.69151862,0.085165212,11676.17535,64.49440323,157.378407,0.532039259,0.349328167,105.9455042,1.74369466326398,0.0217064395684164,39.1254147188535,2.58535765888391,2.05470465105749
"2006_49_5_88513","49_5_88513","UT","Cache",41.412886,-111.717375,49,5,91391,112656,1172.93,7722,2006,59,10,2401.5192,0.050538652,807430.7166,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,16,8,4,2.833213344,2.197224577,1.609437912,2,0.953911118795665,0.904031003947226,7.5,5,3,0.125,1,0,0.046088881204335,0.0959689960527743,0.118516527815103,0.0150409398362407,0.00153787004998077,0,0.0404901900676744,0.0109245883424411,0.00138644017862809,0.000141757420082537,0,0.00373229511993997,127.017476521029,101.079542670478,0.34905594120049,0.5,-0.805731794181488,0.0227478243801523,0.00288692779154839,0.000295175689512569,0,0.00777160578156145,124.754753103759,100.02899251246,0.347978453858933,0.5,-0.74955701311871,1.04,42.3702422145329,3730.72568846053,35,400,20,138.858395288669,901,0.0391816764268165,0.212502968134841,-0.121280678940233,27,301.4107414,115.8844547,0.703276346,0.686890725,16.66612116,0.4,0.333333333,0.6,0.5,0.5,0,0,0.2,0.4,0,0.75,0.5,0.2,0,0,0,0,19.875,11.375,5.5,272.451161020815,77.1498919411614,40.21119613562,190.085120076899,3.8,3.8,596,23,77.5667490482491,-1.06076417925374,0.537467598223014,586.744873046875,5.744664685,3.821268902,356.1291913,25.9112426,82.00947828,-1.238600276,-0.092547891,10.54624631,0.065417265,15410.90175,127.0753159,97.50889189,0.352112748,0.24033821,350.2536262,1.83583322757506,0.0171192519232974,43.2733460959621,4.90425402832668,1.1889953933993
"2006_49_53_87004","49_53_87004","UT","Washington",37.151705,-113.875165,49,53,90354,138115,2429.86,7736,2006,42,294,2104.644,0.510575414,2757733.929,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,15.3,17,0,2.791165108,2.890371758,0,3,0.96435029281888,0.375431576013974,17.7,4,13,0,0,0,0.0356497071811197,0.624568423986026,0.0204694078652692,0.000457084591414721,0.0426331752744671,0.0532166390020623,0.00327351353025662,0.000469780078998975,1.04827523362871e-05,0.00160316362533071,0.00425121058381464,0.000131534862641701,65.9337100675619,65.9879472850113,0.608252356326633,0.625841813328885,2.87452707329638,0.0174452289737877,0.000388285590859437,0.0301847935285384,0.0598419363065196,0.0035514331592224,58.4788556604709,64.5573657573683,0.595089712442615,0.512567661641586,2.61974611129068,7.1,165.937716262976,5154.55319096151,37.5,75,10,198.548655706875,971,-0.199399590982499,-0.0406192677757765,-0.0900296174201816,68,155.2300962,NA,NA,NA,12.45913649,0,0.5,1,0,0.5,0,0,0,0,0.5,1,0.5,0,0,0,0,0,19.25,8.5,3.75,322.615724933172,91.6427406230522,49.9570615228806,202.264856131524,14,4.1,272,31,60.4811843990597,-2.47583902109414,0.861355415807878,198.124633789062,11.65329154,4.074364333,281.6718913,34.8989899,66.13268566,-2.171948339,0.590038321,25.08525658,0.123238054,18449.83586,281.0971105,137.0655769,0.544616054,0.269955183,137.8412332,2.15263271273139,0.0302471855552639,65.5011608536744,8.0545915886236,2.07258446458199
"2006_49_9_80275","49_9_80275","UT","Daggett",40.875774,-109.980805,49,9,921,1059,720.61,7723,2006,12,69,3025.7496,1,3557361.827,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,85,42.5,21.25,4.454347296,3.772760938,3.102342009,1,1,1,12.1,55,10,0.0461538461538462,3,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0.38,0.38,0.585460729508501,0,0,0,0,0,64,64,0.38,0.38,0.585460729508501,1.51205387205387,179.567474048443,21239.9268855497,28.9423076923077,32.6828808446456,6.41402714932127,1249.72555759802,281,-0.144448800535292,-0.0756508687039892,-0.111656611403882,29,267.6485076,34.26892298,0.710402025,0.703113606,15.77488084,0.5,0.333333333,0.6,0.5,0.5,0,0,0.2,0.4,0,0.5,0.5,0.2,0,0,0,0,17.625,10.4375,5.666666667,301.016593044515,88.5491390101024,46.3609271165315,204.18752340965,2.8,3.6,385,11,90.6706143244363,-0.74922017373572,-0.484695117535501,254.777130126953,5.771319121,3.795990722,365.4758118,28.18952949,81.66009628,-1.240641203,-0.059028843,11.51864065,0.059834766,17899.08278,193.1321144,87.18182502,0.308489744,0.24458276,202.7055042,1.9958419225316,0.015762621771761,48.9747397833128,6.8512003532557,1.06761844513466
"2006_49_9_84120","49_9_84120","UT","Daggett",40.868865,-109.581505,49,9,921,1059,720.61,7724,2006,14,59,2245.1568,0.889578998,3321879.209,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,54,27,13.5,4.007333185,3.33220451,2.674148649,4,0.321427406549567,0.470819604300083,27.7,33,1,0.294117647058824,10,0,0.678572593450433,0.529180395699917,0.104760145122279,0.0281832206004509,0.00737697039600154,0.0136656858306926,0.0345302654364269,0.0830653608171378,0.0302116984974575,0.00602929286982144,0.0153846360617259,0.0349971443349589,80.151861155515,59.2740351678465,0.397202557661567,0.402639872116922,0.947431032086692,0.0575288326902586,0.0332343821138307,0.00444188455969075,0.0134612108405745,0.0211954483134595,79.9448682041438,54.9978625082002,0.394976797441788,0.389729533455499,1.17773931479208,4.91742424242424,45.4567474048443,20932.1366322655,26.7391304347826,51.3833992094862,8.26086956521739,1042.38044246109,221,0.00223850754271194,0.134171588961214,0.034194953421743,30,267.3173504,33.83217817,0.710455026,0.703494824,15.76718232,0.4,0.25,0.666666667,0.4,0.5,0,0,0.2,0.2,0.25,0.75,0.5,0.2,0,0,0,0,21.375,10.5625,4.666666667,295.553559017818,86.8082114477845,46.1956715829698,198.750236509212,5.8,3.7,281,26,87.113595195668,-1.10536502279407,-0.478807831818434,125.912536621094,5.825649567,3.789360292,366.7616838,29.47265496,81.85041479,-1.228790609,-0.066548799,11.38256747,0.058762754,17897.77973,228.3222792,86.60797523,0.304477785,0.245615047,156.2591292,1.9538709527737,0.0155073018852439,48.7994807542652,7.74691928873991,1.05812506206849
"2007_16_17_80174","16_17_80174","ID","Bonner",48.122414,-116.729652,16,17,36835,40877,1919.67,5542,2007,5,65,846.7344,0.956517518,3015176.745,29,26,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,341.75,321.5,0,5.837001318,5.776103136,0,4,0.543216031317026,0.52423041409594,15.8,32,1,0.0303030303030303,1,0,0.456783968682974,0.47576958590406,0.0441875503896802,0.00720649895178197,0.010957324106113,0.0435717519239475,0.0174492837400572,0.0155370808132079,0.00550376716494165,0.00171304428369917,0.0153502314486167,0.00361384239390566,44.2224470734745,81.1046855541719,0.456523194271482,0.415931662515567,0.866005532121072,0.0226696018753903,0.00605054854750099,0.00277090703877029,0.0179715697566509,0.00501594201704503,45.7120140803935,80.80900083063,0.453015892547726,0.427303583729509,0.866797512677075,3.48104838709677,44.4567474048443,18500.522306545,45.3225806451613,89.8924731182796,10.3010752688172,1005.30964914873,201,-0.0361053093481443,-0.0822537238954741,0.200672362045959,43,428.5736264,790.4878201,0.778857348,0.777747191,20.42562885,0.206896552,0.2,0.318181818,0.590909091,0.482142857,0,0,0.166666667,0.333333333,0,0.965517241,0.448275862,0.2,0,0,0.034482759,0.034482759,16.61363636,7.977272727,6.1875,391.661564587857,108.732528845561,40.5475422251821,259.900649471797,6.7,3.6,759,40,93.0718987156113,0.00277080130444212,0.0228939909785697,182.214538574219,4.511225389,3.513717461,625.9839134,37.80988593,93.06819817,-0.207167882,-0.186668052,9.642160844,0.152272279,148560.6923,205.6905869,35.20457942,0.923419397,0.400683328,173.9910246,2.13737067261394,0.0433365177166702,237.323498447588,5.44012714772028,0.378266476758202
"2007_16_21_83131","16_21_83131","ID","Boundary",48.532023,-116.663833,16,21,9871,10972,1277.91,5543,2007,48,120,1564.5384,1,3484552.895,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,195,195,0,5.278114659,5.278114659,0,3,0.909945642044027,0.896994891461619,11.1,73,1,0.0405405405405405,3,0,0.0900543579559734,0.103005108538381,0.000716653229418615,0.00334902364094247,0.0105942158998676,0.0151903827775263,0.00493759803305542,8.43745923763347e-05,0.00018367147323124,0.00132641287206247,0.00082415359812196,0.000240951710217905,63.7659634773454,64.2691420010528,0.383276511317164,0.379297890432036,0.591731951063362,9.7439409462483e-05,0.000215816266362746,0.00150790729882624,0.000956382029486767,0.000283361733364476,63.7294426464444,64.3158481096402,0.383730271079151,0.379238014554875,0.592938242893424,1.46499238964992,85.4567474048443,18523.7705366137,47.5,75.9057971014493,9.42236024844721,1567.96889340667,281,-0.144448800535292,-0.0756508687039892,-0.111656611403882,43,361.8498298,339.6780917,0.893762935,0.711132959,18.53197925,0.125,0.142857143,0.285714286,0.5,0.5,0,0,0.222222222,0.333333333,0,1,0.444444444,0.222222222,0,0,0,0,25.75,9.666666667,6.666666667,392.191354425296,109.3254605688,40.4937550065063,259.43153706045,3.7,3.3,865,37,95.1505701950276,0.287050664035171,0.0956074139610719,253.267608642578,4.294749125,3.46151612,616.8077258,38.11501597,92.99767071,-0.222907496,-0.195229407,9.588615548,0.146888694,127398.9857,218.4736937,33.83412585,0.831267332,0.367384208,185.8914608,2.23263694081316,0.0424347854835355,206.545703581717,5.7319586031909,0.363816917044158
"2007_16_3_83803","16_3_83803","ID","Adams",44.612661,-116.301838,16,3,3476,3976,1369.89,5539,2007,17,230,1609.344,1,3795268.51,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,60.75,66.15,0,4.123093976,4.206928923,0,2,0.585448325554227,0.706822883397737,18.4,8,1,0,0,0,0.414551674445773,0.293177116602263,0.0508095941951088,0.0310114315098295,0.00470972702806613,0.00916704391127207,0.00290387726795801,0.0421264047029852,0.0257116817187205,0.00390485045133466,0.00760042680627153,0.00240761436763402,73.8684032476319,49.424898511502,0.400531123139377,0.376397158322057,1.42726302512368,0.0297924206437062,0.0181836841435207,0.00276156838014434,0.00537513500334615,0.00170270072877357,44.8132928124233,79.0082836818963,0.43751035460237,0.423941884488762,1.13223500497746,4.73571428571428,20.4567474048443,8251.80949486596,36.25,162.5,15.3571428571429,336.778732464826,221,0.103565700279412,0.142928558529546,0.103849908517855,50,368.8362256,574.0337244,0.820893232,0.71687218,18.75637722,0.2,0.333333333,0.2,0.416666667,0.5,0.133333333,0.066666667,0.142857143,0.333333333,0.133333333,0.866666667,0.428571429,0.071428571,0,0,0.071428571,0.071428571,26.09615385,8.019230769,5.107142857,355.563415251637,99.124628419196,38.1271157056045,245.698717817126,3.4,3.9,654,39,94.4231312353923,-0.105277929658412,-0.222682702585835,154.51203918457,5.85478125,3.87884076,499.6313493,33.45808663,90.60968816,-0.559422981,-0.288696882,7.679952125,0.099611374,124130.1243,151.7851037,64.85124172,0.726833715,0.313143729,163.4434909,1.31174023367654,0.0256807072430578,248.443426286021,4.53657453214622,0.715720835563242
"2007_16_3_86906","16_3_86906","ID","Adams",45.108005,-116.371045,16,3,3476,3976,1369.89,5540,2007,19,201,1444.752,1,3996787.886,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,194.5,217,0,5.275560379,5.384495063,0,3,0.491469450072182,0.470539235274992,11.4,22,3,0.04,1,0,0.508530549927818,0.529460764725008,0.0621248768252262,0.0207094480264054,0.00674954077491564,0.0369196720486897,0.00193591822328329,0.00843225473376422,0.00981369077699089,0.00127608850380291,0.0529770756137027,0.000820053225452334,95.9340832264833,46.8066208182772,0.368315654505187,0.445847418113999,1.46189522150322,0.0150504984702274,0.010730645427995,0.00197541020356749,0.0516434971892853,0.000917602422196824,96.4848822185059,51.7730167406573,0.366464040196975,0.474340618071691,1.41473930137823,1.90519480519481,59.3702422145329,10318.49169149,28.5714285714286,110.357142857143,11.7619047619048,583.079596506266,999,0.155464865711769,0.114278142271487,0.16241191407703,49,383.7763799,667.4162056,0.817158789,0.692753347,19.17399407,0.181818182,0.153846154,0.285714286,0.466666667,0.473684211,0.05,0,0.25,0.35,0.05,0.95,0.45,0.1,0,0,0.05,0.05,20.325,7.296875,5.357142857,361.373905416443,101.603914225711,39.204783799771,250.304402968681,3.8,4,670,34,92.303509733822,-0.18620219934936,-0.0878726539193039,159.394165039062,5.664186047,3.84321064,534.2366223,34.34549954,91.39001902,-0.467468282,-0.276163977,7.471151826,0.108747981,153126.7562,161.9310263,55.48231912,0.801791586,0.366236211,167.0991466,1.31901596522541,0.0282961282080547,286.627216870228,4.71476695546121,0.607093856801344
